city,province,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,furnishing,availability_date,smoking,cats,dogs
Brooks,Alberta,50.5698469,-111.8902776,Negotiable,Main Floor,1600,2,1,1062,Unfurnished,2025-02-21,Non-Smoking,False,False
Brooks,Alberta,50.57198,-111.8908,Long Term,Apartment,1975,2,1,932,Unfurnished,2025-06-30,Non-Smoking,False,False
Bruderheim,Alberta,53.8068125,-112.9229251,Negotiable,Condo Unit,1450,2,2,800,Negotiable,2025-02-21,Non-Smoking,True,True
Bruderheim,Alberta,53.8044785,-112.9168423,Negotiable,House,2200,3,2.5,1707,Unfurnished,2025-07-01,Non-Smoking,False,False
Calgary,Alberta,51.04338,-114.08903,Long Term,Apartment,1725,1,1,483,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04338,-114.08903,Long Term,Apartment,1875,1,1,527,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04338,-114.08903,Long Term,Apartment,2400,2,2,854,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2800,2,2,815,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2925,2,2,873,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,3250,2,2,969,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2925,2,2,873,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2050,1,1,591,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2850,2,2,887,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2850,2,2,873,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2850,2,2,873,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2850,2,2,887,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2850,2,2,873,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2850,2,2,873,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2925,2,2,873,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,2850,2,2,873,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0349477,-114.0811233,Long Term,Apartment,3800,3,2,1151,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,11200,2,2,2416,Furnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,6400,1,1,1028,Furnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,5000,1,1,1039,Furnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,3074,2,2,900,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1805,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2805,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2303,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2779,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2234,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2779,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1871,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2320,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2316,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2784,2,2,800,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,3000,2,2,900,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2250,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1875,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2221,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2325,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2513,2,2,900,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,3021,2,2,900,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2802,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,3026,2,2,900,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2804,2,2,800,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2271,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2799,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2801,2,2,800,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2311,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2316,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,3047,2,2,900,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1896,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2259,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2293,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1913,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2263,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1805,1,1,500,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2814,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2817,2,2,800,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2270,1,1,600,Furnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2814,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,3059,2,2,900,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2821,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2272,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2335,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2274,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1919,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1805,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2820,2,2,800,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2618,1,1,500,Furnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2278,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,2351,1,1,600,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1959,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04366769609,-114.07208817361,Long Term,Apartment,1805,1,1,500,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.0363931,-114.0697133,Long Term,Apartment,2650,2,2,824,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0363931,-114.0697133,Long Term,Apartment,2500,1,1,685,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0363931,-114.0697133,Long Term,Apartment,2200,1,1,671,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,2390,1,1,727,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,4630,2,2,1193,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,3723,2,2,1026,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,4820,2,2,1294,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,2829,1,1,815,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,3157,2,1,910,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,4550,2,2,1184,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,2591,1,1,680,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,3349,2,1,993,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,2500,1,1,713,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,2550,1,1,697,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,2157,0,1,589,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.046632865945,-114.06320966323,Long Term,Apartment,3075,2,1,916,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0457187,-114.0805283,Long Term,Apartment,2100,2,1,833,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0457187,-114.0805283,Long Term,Apartment,1950,1,1,589,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0457187,-114.0805283,Long Term,Apartment,1700,1,1,613,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.042392959487,-114.07201297725,Long Term,Apartment,2182,1,1,610,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.042392959487,-114.07201297725,Long Term,Apartment,1899,1,1,551,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.042392959487,-114.07201297725,Long Term,Apartment,1699,0,1,422,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.042392959487,-114.07201297725,Long Term,Apartment,1749,0,1,396,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.042392959487,-114.07201297725,Long Term,Apartment,1699,0,1,388,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,2049,1,1,658,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,2140,2,1,707,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,1870,1,1,475,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,1995,1,1,546,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,1645,1,1,458,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,1985,1,1,546,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,2049,1,1,658,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,1890,1,1,475,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,2630,2,1,707,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0707453,-114.0934202,Long Term,Apartment,1990,1,1,546,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.183119242008,-114.09101859312,Long Term,Apartment,2195,2,1,697,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.183119242008,-114.09101859312,Long Term,Apartment,2410,2,2,921,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.183119242008,-114.09101859312,Long Term,Apartment,2260,2,2,853,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.183119242008,-114.09101859312,Long Term,Apartment,2360,2,2,907,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.183119242008,-114.09101859312,Long Term,Apartment,1880,1,1,578,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0486315,-114.0815152,Long Term,Apartment,2150,2,1,653,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0486315,-114.0815152,Long Term,Apartment,2416,2,1,735,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0486315,-114.0815152,Long Term,Apartment,2600,2,1,846,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0486315,-114.0815152,Long Term,Apartment,3155,3,1,928,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0486315,-114.0815152,Long Term,Apartment,2600,3,1,950,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0500734,-114.0410253,Long Term,Apartment,2695,2,2,781,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0500734,-114.0410253,Long Term,Apartment,2000,1,1,592,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0500734,-114.0410253,Long Term,Apartment,1925,1,1,517,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0500734,-114.0410253,Long Term,Apartment,2530,2,2,790,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0500734,-114.0410253,Long Term,Apartment,2055,1,1,540,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0500734,-114.0410253,Long Term,Apartment,2595,2,2,813,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,2440,2,2,810,Unfurnished,2025-06-15,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,2640,2,2,870,Unfurnished,2025-06-15,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,1735,1,1,605,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,1735,1,1,605,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,1735,1,1,605,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,1735,1,1,560,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,1735,1,1,560,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,1735,1,1,560,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.070578348246,-114.13309029315,Long Term,Apartment,1735,1,1,560,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.037113807396,-114.07096975278,Long Term,Apartment,1850,1,1,650,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.037113807396,-114.07096975278,Long Term,Apartment,1800,1,1,630,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2388,2,2,824,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1945,1,1,616,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1733,1,1,488,Unfurnished,2025-09-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2764,2,2,884,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1854,1,1,545,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2631,2,2,846,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2131,1,1,723,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2025,1,1,567,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2067,1,1,560,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2108,1,1,600,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2003,1,1,641,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2635,2,2,825,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1957,1,1,616,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2393,2,2,824,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2324,1,1,641,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2535,2,2,824,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2113,1,1,616,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2741,2,2,846,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2713,2,2,846,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2380,2,2,824,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1946,1,1,600,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2232,1,1,723,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2095,1,1,616,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2021,1,1,535,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2081,1,1,616,Unfurnished,2025-09-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1895,1,1,560,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1865,1,1,488,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2516,2,2,824,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2558,2,2,846,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1834,1,1,535,Unfurnished,2025-09-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2571,2,2,824,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2035,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2654,2,2,884,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,2030,1,1,567,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.043,-114.0602964,Long Term,Apartment,1797,1,1,535,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.038595,-114.09294,Long Term,Apartment,2138,1,1,700,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.038595,-114.09294,Long Term,Apartment,2133,1,1,670,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.038595,-114.09294,Long Term,Apartment,2528,2,1.5,900,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.038595,-114.09294,Long Term,Apartment,2439,2,1,865,Unfurnished,2025-07-07,Non-Smoking,True,True
Calgary,Alberta,51.038595,-114.09294,Long Term,Apartment,1893,1,1,620,Unfurnished,2025-07-07,Non-Smoking,True,True
Calgary,Alberta,51.038595,-114.09294,Long Term,Apartment,1893,1,1,620,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.038595,-114.09294,Long Term,Apartment,2449,2,1,865,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.038595,-114.09294,Long Term,Apartment,1883,1,1,620,Unfurnished,2025-07-07,Non-Smoking,True,True
